date,geography,indicator_name,unit,value,source,frequency
2003,New Brunswick,Household income,Dollars,19636.0,Statistics Canada Table 36-10-0226-01,Annual
2003,New Brunswick,Interest paid,Dollars,944.0,Statistics Canada Table 36-10-0226-01,Annual
2003,New Brunswick,Mortgage interest paid,Dollars,362.0,Statistics Canada Table 36-10-0226-01,Annual
2003,New Brunswick,Non-mortgage interest paid,Dollars,582.0,Statistics Canada Table 36-10-0226-01,Annual
2003,New Brunswick,Divided by: household disposable income,Dollars,14199.0,Statistics Canada Table 36-10-0226-01,Annual
2003,New Brunswick,"Equals: debt service ratio, interest only",Ratio,6.65,Statistics Canada Table 36-10-0226-01,Annual
2003,Quebec,Household income,Dollars,222766.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Quebec,Interest paid,Dollars,9258.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Quebec,Mortgage interest paid,Dollars,4932.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Quebec,Non-mortgage interest paid,Dollars,4326.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Quebec,Divided by: household disposable income,Dollars,152105.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Quebec,"Equals: debt service ratio, interest only",Ratio,6.09,Statistics Canada Table 36-10-0226-01,Annual
2003,Ontario,Household income,Dollars,407599.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Ontario,Interest paid,Dollars,23236.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Ontario,Mortgage interest paid,Dollars,12787.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Ontario,Non-mortgage interest paid,Dollars,10449.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Ontario,Divided by: household disposable income,Dollars,294103.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Ontario,"Equals: debt service ratio, interest only",Ratio,7.9,Statistics Canada Table 36-10-0226-01,Annual
2003,Manitoba,Household income,Dollars,31711.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Manitoba,Interest paid,Dollars,1431.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Manitoba,Mortgage interest paid,Dollars,609.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Manitoba,Non-mortgage interest paid,Dollars,822.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Manitoba,Divided by: household disposable income,Dollars,22817.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Manitoba,"Equals: debt service ratio, interest only",Ratio,6.27,Statistics Canada Table 36-10-0226-01,Annual
2003,Saskatchewan,Household income,Dollars,27035.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Saskatchewan,Interest paid,Dollars,1321.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Saskatchewan,Mortgage interest paid,Dollars,458.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Saskatchewan,Non-mortgage interest paid,Dollars,863.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Saskatchewan,Divided by: household disposable income,Dollars,19461.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Saskatchewan,"Equals: debt service ratio, interest only",Ratio,6.79,Statistics Canada Table 36-10-0226-01,Annual
2003,Alberta,Household income,Dollars,112778.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Alberta,Interest paid,Dollars,5843.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Alberta,Mortgage interest paid,Dollars,3163.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Alberta,Non-mortgage interest paid,Dollars,2680.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Alberta,Divided by: household disposable income,Dollars,82692.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Alberta,"Equals: debt service ratio, interest only",Ratio,7.07,Statistics Canada Table 36-10-0226-01,Annual
2003,British Columbia,Household income,Dollars,129776.0,Statistics Canada Table 36-10-0226-01,Annual
2003,British Columbia,Interest paid,Dollars,8145.0,Statistics Canada Table 36-10-0226-01,Annual
2003,British Columbia,Mortgage interest paid,Dollars,5100.0,Statistics Canada Table 36-10-0226-01,Annual
2003,British Columbia,Non-mortgage interest paid,Dollars,3045.0,Statistics Canada Table 36-10-0226-01,Annual
2003,British Columbia,Divided by: household disposable income,Dollars,96604.0,Statistics Canada Table 36-10-0226-01,Annual
2003,British Columbia,"Equals: debt service ratio, interest only",Ratio,8.43,Statistics Canada Table 36-10-0226-01,Annual
2003,Yukon,Household income,Dollars,1151.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Yukon,Interest paid,Dollars,50.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Yukon,Mortgage interest paid,Dollars,26.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Yukon,Non-mortgage interest paid,Dollars,24.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Yukon,Divided by: household disposable income,Dollars,843.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Yukon,"Equals: debt service ratio, interest only",Ratio,5.93,Statistics Canada Table 36-10-0226-01,Annual
2003,Northwest Territories,Household income,Dollars,1778.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Northwest Territories,Interest paid,Dollars,74.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Northwest Territories,Mortgage interest paid,Dollars,42.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Northwest Territories,Non-mortgage interest paid,Dollars,32.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Northwest Territories,Divided by: household disposable income,Dollars,1249.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Northwest Territories,"Equals: debt service ratio, interest only",Ratio,5.92,Statistics Canada Table 36-10-0226-01,Annual
2003,Nunavut,Household income,Dollars,881.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Nunavut,Interest paid,Dollars,13.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Nunavut,Mortgage interest paid,Dollars,8.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Nunavut,Non-mortgage interest paid,Dollars,5.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Nunavut,Divided by: household disposable income,Dollars,634.0,Statistics Canada Table 36-10-0226-01,Annual
2003,Nunavut,"Equals: debt service ratio, interest only",Ratio,2.05,Statistics Canada Table 36-10-0226-01,Annual
2003,Outside Canada,Household income,Dollars,502.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Canada,Household income,Dollars,1052629.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Canada,Interest paid,Dollars,54216.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Canada,Mortgage interest paid,Dollars,28417.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Canada,Non-mortgage interest paid,Dollars,25799.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Canada,Divided by: household disposable income,Dollars,749453.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Canada,"Equals: debt service ratio, interest only",Ratio,7.24,Statistics Canada Table 36-10-0226-01,Annual
2004,Newfoundland and Labrador,Household income,Dollars,13757.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Newfoundland and Labrador,Interest paid,Dollars,621.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Newfoundland and Labrador,Mortgage interest paid,Dollars,240.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Newfoundland and Labrador,Non-mortgage interest paid,Dollars,381.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Newfoundland and Labrador,Divided by: household disposable income,Dollars,9671.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Newfoundland and Labrador,"Equals: debt service ratio, interest only",Ratio,6.42,Statistics Canada Table 36-10-0226-01,Annual
2004,Prince Edward Island,Household income,Dollars,3747.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Prince Edward Island,Interest paid,Dollars,201.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Prince Edward Island,Mortgage interest paid,Dollars,76.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Prince Edward Island,Non-mortgage interest paid,Dollars,125.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Prince Edward Island,Divided by: household disposable income,Dollars,2682.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Prince Edward Island,"Equals: debt service ratio, interest only",Ratio,7.49,Statistics Canada Table 36-10-0226-01,Annual
2004,Nova Scotia,Household income,Dollars,27436.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Nova Scotia,Interest paid,Dollars,1454.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Nova Scotia,Mortgage interest paid,Dollars,626.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Nova Scotia,Non-mortgage interest paid,Dollars,828.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Nova Scotia,Divided by: household disposable income,Dollars,19191.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Nova Scotia,"Equals: debt service ratio, interest only",Ratio,7.58,Statistics Canada Table 36-10-0226-01,Annual
2004,New Brunswick,Household income,Dollars,20485.0,Statistics Canada Table 36-10-0226-01,Annual
2004,New Brunswick,Interest paid,Dollars,978.0,Statistics Canada Table 36-10-0226-01,Annual
2004,New Brunswick,Mortgage interest paid,Dollars,368.0,Statistics Canada Table 36-10-0226-01,Annual
2004,New Brunswick,Non-mortgage interest paid,Dollars,610.0,Statistics Canada Table 36-10-0226-01,Annual
2004,New Brunswick,Divided by: household disposable income,Dollars,14744.0,Statistics Canada Table 36-10-0226-01,Annual
2004,New Brunswick,"Equals: debt service ratio, interest only",Ratio,6.63,Statistics Canada Table 36-10-0226-01,Annual
2004,Quebec,Household income,Dollars,233591.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Quebec,Interest paid,Dollars,9642.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Quebec,Mortgage interest paid,Dollars,5158.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Quebec,Non-mortgage interest paid,Dollars,4484.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Quebec,Divided by: household disposable income,Dollars,158780.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Quebec,"Equals: debt service ratio, interest only",Ratio,6.07,Statistics Canada Table 36-10-0226-01,Annual
2004,Ontario,Household income,Dollars,427100.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Ontario,Interest paid,Dollars,23722.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Ontario,Mortgage interest paid,Dollars,12431.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Ontario,Non-mortgage interest paid,Dollars,11291.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Ontario,Divided by: household disposable income,Dollars,305195.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Ontario,"Equals: debt service ratio, interest only",Ratio,7.77,Statistics Canada Table 36-10-0226-01,Annual
2004,Manitoba,Household income,Dollars,33244.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Manitoba,Interest paid,Dollars,1473.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Manitoba,Mortgage interest paid,Dollars,616.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Manitoba,Non-mortgage interest paid,Dollars,857.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Manitoba,Divided by: household disposable income,Dollars,23876.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Manitoba,"Equals: debt service ratio, interest only",Ratio,6.17,Statistics Canada Table 36-10-0226-01,Annual
2004,Saskatchewan,Household income,Dollars,28618.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Saskatchewan,Interest paid,Dollars,1337.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Saskatchewan,Mortgage interest paid,Dollars,451.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Saskatchewan,Non-mortgage interest paid,Dollars,886.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Saskatchewan,Divided by: household disposable income,Dollars,20658.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Saskatchewan,"Equals: debt service ratio, interest only",Ratio,6.47,Statistics Canada Table 36-10-0226-01,Annual
2004,Alberta,Household income,Dollars,123275.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Alberta,Interest paid,Dollars,6195.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Alberta,Mortgage interest paid,Dollars,3260.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Alberta,Non-mortgage interest paid,Dollars,2935.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Alberta,Divided by: household disposable income,Dollars,89781.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Alberta,"Equals: debt service ratio, interest only",Ratio,6.9,Statistics Canada Table 36-10-0226-01,Annual
2004,British Columbia,Household income,Dollars,136867.0,Statistics Canada Table 36-10-0226-01,Annual
2004,British Columbia,Interest paid,Dollars,8438.0,Statistics Canada Table 36-10-0226-01,Annual
2004,British Columbia,Mortgage interest paid,Dollars,5100.0,Statistics Canada Table 36-10-0226-01,Annual
2004,British Columbia,Non-mortgage interest paid,Dollars,3338.0,Statistics Canada Table 36-10-0226-01,Annual
2004,British Columbia,Divided by: household disposable income,Dollars,101636.0,Statistics Canada Table 36-10-0226-01,Annual
2004,British Columbia,"Equals: debt service ratio, interest only",Ratio,8.3,Statistics Canada Table 36-10-0226-01,Annual
2004,Yukon,Household income,Dollars,1231.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Yukon,Interest paid,Dollars,58.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Yukon,Mortgage interest paid,Dollars,33.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Yukon,Non-mortgage interest paid,Dollars,25.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Yukon,Divided by: household disposable income,Dollars,892.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Yukon,"Equals: debt service ratio, interest only",Ratio,6.5,Statistics Canada Table 36-10-0226-01,Annual
2004,Northwest Territories,Household income,Dollars,1860.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Northwest Territories,Interest paid,Dollars,85.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Northwest Territories,Mortgage interest paid,Dollars,51.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Northwest Territories,Non-mortgage interest paid,Dollars,34.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Northwest Territories,Divided by: household disposable income,Dollars,1304.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Northwest Territories,"Equals: debt service ratio, interest only",Ratio,6.52,Statistics Canada Table 36-10-0226-01,Annual
2004,Nunavut,Household income,Dollars,922.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Nunavut,Interest paid,Dollars,12.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Nunavut,Mortgage interest paid,Dollars,7.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Nunavut,Non-mortgage interest paid,Dollars,5.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Nunavut,Divided by: household disposable income,Dollars,674.0,Statistics Canada Table 36-10-0226-01,Annual
2004,Nunavut,"Equals: debt service ratio, interest only",Ratio,1.78,Statistics Canada Table 36-10-0226-01,Annual
2004,Outside Canada,Household income,Dollars,498.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Canada,Household income,Dollars,1106892.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Canada,Interest paid,Dollars,58249.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Canada,Mortgage interest paid,Dollars,30225.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Canada,Non-mortgage interest paid,Dollars,28024.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Canada,Divided by: household disposable income,Dollars,779760.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Canada,"Equals: debt service ratio, interest only",Ratio,7.47,Statistics Canada Table 36-10-0226-01,Annual
2005,Newfoundland and Labrador,Household income,Dollars,14185.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Newfoundland and Labrador,Interest paid,Dollars,653.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Newfoundland and Labrador,Mortgage interest paid,Dollars,261.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Newfoundland and Labrador,Non-mortgage interest paid,Dollars,392.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Newfoundland and Labrador,Divided by: household disposable income,Dollars,9904.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Newfoundland and Labrador,"Equals: debt service ratio, interest only",Ratio,6.59,Statistics Canada Table 36-10-0226-01,Annual
2005,Prince Edward Island,Household income,Dollars,3885.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Prince Edward Island,Interest paid,Dollars,213.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Prince Edward Island,Mortgage interest paid,Dollars,80.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Prince Edward Island,Non-mortgage interest paid,Dollars,133.0,Statistics Canada Table 36-10-0226-01,Annual
2005,Prince Edward Island,Divided by: household disposable income,Dollars,2776.0,Statistics Canada Table 36-10-0226-01,Annual
